105, 37, 22.5, 101.835
105, 41, 27.5578, 101.274
107, 36, 25.7389, 104.12
101, 37, 24.1121, 98.1215
104, 37, 25.2403, 101.319
101, 35, 23.0758, 98.923
106, 36, 24.8277, 103.537
103, 35, 25.7027, 101.319
104, 32, 23.1543, 101.757
104, 31, 24.9051, 101.684
105, 36, 25.1735, 102.547
106, 35, 23.2335, 102.581
104, 40, 25.5507, 100.991
109, 40, 24.7082, 105.001
104, 37, 27.723, 102.958
106, 36, 26.2879, 102.853
101, 32, 23.8643, 100.988
103, 35, 23.9337, 100.498
100, 36, 25.9477, 99.8092
102, 31, 23.9395, 101.64
104, 28, 23.1177, 101.792
103, 32, 25.3789, 101.62
105, 28, 23.7672, 104.172
103, 29, 24.8992, 101.214
102, 32, 24.5562, 100.989
100, 29, 22.977, 100.609
105, 29, 24.9421, 103.4
104, 32, 25.6704, 102.055
102, 30, 22.9984, 103.224
103, 31, 27.1693, 102.274
106, 60, 24.6759, 104.025
106, 47, 24.029, 102.92
105, 37, 23.2144, 101.734
108, 40, 25.1134, 104.639
107, 43, 26.2861, 103.44
107, 44, 26.8339, 104.022
108, 39, 27.1439, 104.427
109, 38, 24.7978, 105.971
103, 37, 25.7016, 101.869
103, 37, 25.2517, 100.785
99, 36, 26.8129, 99.4312
106, 41, 29.2687, 105.518
105, 32, 26.1477, 101.912
105, 36, 28.8251, 101.434
104, 29, 24.2676, 101.802
103, 27, 26.5136, 100.774
103, 27, 102.255, 25.6282
102, 25, 101.118, 23.0532
102, 26, 101.52, 24.5082
104, 29, 103.631, 24.5084
105, 30, 103.933, 24.5323
102, 30, 100.842, 24.932
103, 30, 102.635, 25.6748
104, 28, 101.888, 25.6942
106, 31, 24.7381, 105.046
104, 26, 23.7943, 102.626
103, 26, 24.1664, 101.509
105, 23, 104.461, 21.9331
102, 28, 101.118, 26.4043
102, 26, 23.4249, 100.746
100, 28, 99.2816, 25.6274
106, 33, 103.537, 22.7475
108, 35, 25.9413, 105.021
106, 33, 24.98, 103.795
108, 30, 27.3874, 106.951
106, 28, 24.1672, 104.554
100, 30, 24.4766, 100.226
104, 34, 25.4537, 101.96
106, 36, 27.3651, 104.645
103, 30, 25.2209, 101.757
105, 32, 24.6352, 102.068
103, 31, 25.2927, 101.759
104, 28, 23.8783, 101.712
106, 29, 25.3206, 104.514
107, 29, 25.3725, 105.253
101, 31, 24.5409, 101.035
103, 36, 25.3754, 101.529
101, 33, 25.6675, 100.094
106, 31, 27.008, 104.962
101, 29, 24.8981, 100.863
104, 32, 27.0667, 102.118
101, 28, 26.5304, 100.109
105, 26, 24.1395, 103.28
104, 27, 24.9078, 102.462
102, 26, 101.829, 24.0809
103, 25, 102.019, 23.677
102, 25, 22.4471, 100.899
104, 27, 25.3324, 101.685
103, 26, 24.0863, 102.45
104, 27, 25.7157, 102.45
106, 28, 104.094, 27.3436
101, 26, 100.003, 24.5023
103, 26, 102.348, 25.3092
105, 29, 104.082, 28.1663
102, 34, 23.3651, 98.7159
102, 44, 25.1371, 99.5908
106, 47, 23.9261, 102.176
107, 47, 24.8807, 102.221
104, 39, 25.5449, 101.533
104, 34, 24.3988, 102.354
102, 31, 25.8022, 99.0722
103, 33, 26.0871, 99.5929
107, 57, 24.5509, 104.429
109, 45, 25.0067, 105.493
108, 45, 25.773, 103.981
107, 46, 25.4408, 103.709
104, 43, 23.7736, 101.469
102, 32, 23.4113, 102
105, 33, 24.7344, 102.684
102, 33, 24.8447, 101.64
105, 28, 104.493, 27.4506
104, 28, 26.005, 103.155
104, 30, 26.9017, 102.73
104, 28, 26.9201, 102.918
103, 28, 26.886, 101.361
104, 29, 25.5452, 103.65
101, 29, 25.5392, 100.036
103, 29, 25.9766, 103.048
104, 27, 25.5605, 103.139
103, 27, 101.795, 25.5603
103, 29, 26.9153, 102.699
104, 28, 26.0466, 102.689
102, 27, 25.1161, 101.385
104, 29, 26.8709, 102.706
103, 29, 26.4852, 101.802
105, 30, 26.9207, 103.201
105, 31, 103.806, 24.1934
100, 28, 98.9038, 26.4397
101, 31, 101.684, 25.0256
104, 38, 25.3075, 101.23
105, 34, 25.1754, 102.749
102, 32, 26.6324, 100.299
102, 31, 25.1759, 99.8753
105, 32, 24.246, 102.56
105, 31, 24.3131, 102.125
108, 57, 26.3226, 103.909
108, 40, 24.3602, 104.485
108, 33, 25.0131, 105.31
109, 30, 25.3872, 107.183
106, 31, 26.5808, 102.657
109, 34, 26.7599, 106.884
106, 33, 27.1999, 103.759
104, 29, 25.7897, 102.4
103, 30, 28.1327, 102.224
103, 28, 102.712, 26.4361
105, 29, 25.7628, 103.764
105, 29, 25.4239, 104.09
103, 31, 24.509, 100.663
103, 32, 26.1369, 100.841
103, 28, 24.4427, 101.404
103, 27, 25.769, 101.524
103, 26, 23.4315, 101.507
105, 30, 27.1505, 104.148
106, 27, 25.7738, 104.078
101, 26, 100.678, 25.0847
104, 29, 26.7818, 103.073
103, 27, 25.0801, 102.034
103, 27, 26.1072, 101.437
104, 34, 24.42, 101.533
104, 33, 23.9254, 103.699
106, 39, 25.8039, 102.64
104, 39, 25.9577, 103.747
105, 34, 23.8961, 102.825
102, 30, 22.2159, 102.301
99, 30, 23.3561, 98.2164
105, 34, 25.1461, 102.528
106, 42, 23.0126, 102.809
107, 43, 25.0525, 103.094
107, 42, 25.0067, 102.686
106, 44, 24.6398, 102.048
111, 44, 26.3954, 107.173
106, 45, 26.1411, 103.572
109, 47, 27.2206, 104.751
107, 46, 25.068, 104.138
106, 30, 27.5383, 104.843
105, 29, 26.4031, 103.362
105, 29, 26.7761, 103.337
105, 27, 24.9508, 102.659
104, 28, 25.2684, 103.76
104, 27, 103.346, 26.0223
105, 28, 24.102, 104.562
103, 28, 24.9072, 101.159
103, 29, 25.2704, 101.799
102, 29, 26.0614, 101.52
105, 30, 26.7761, 103.368
103, 28, 25.3238, 101.348
102, 29, 25.2897, 100.088
104, 25, 23.8111, 102.263
102, 26, 101.14, 23.7778
105, 28, 103.732, 26.0142
106, 28, 26.4562, 104.15
103, 32, 26.4373, 101.682
104, 35, 28.5652, 102.893
103, 32, 24.1022, 100.954
104, 35, 25.7582, 101.766
103, 37, 24.8203, 99.9127
103, 34, 24.238, 102.047
103, 32, 25.3393, 102.436
107, 36, 25.7178, 106.165
107, 36, 25.9384, 104.529
105, 31, 25.1755, 102.873
105, 36, 25.5044, 102.34
107, 37, 27.1774, 105.004
105, 32, 25.8428, 102.741
103, 29, 24.4046, 102.562
103, 28, 102.473, 24.3958
104, 34, 26.6069, 101.842
101, 31, 26.9806, 99.6596
104, 33, 27.0342, 100.978
103, 32, 23.4744, 99.7976
104, 35, 25.9258, 101.96
101, 33, 24.031, 99.344
103, 33, 25.0864, 100.262
102, 33, 24.1674, 99.4864
105, 40, 23.4251, 105.484
108, 43, 27.7126, 104.746
105, 40, 23.8031, 104.082
107, 40, 24.3004, 103.838
105, 40, 26.4704, 103.988
109, 43, 25.435, 105.805
106, 39, 24.7638, 103.455
104, 41, 25.0514, 104.204
101, 31, 28.4108, 99.3947
103, 31, 25.3696, 102.058
100, 33, 25.5835, 99.3985
104, 33, 23.2414, 103.222
103, 27, 24.0522, 101.925
104, 25, 102.396, 24.0778
103, 32, 27.8492, 101.899
103, 24, 102.161, 23.1471
103, 30, 24.722, 101.957
103, 27, 101.859, 25.2993
104, 26, 25.596, 103.44
103, 30, 27.4613, 102.588
101, 27, 99.3827, 25.9259
101, 26, 100.622, 24.7017
102, 25, 100.709, 24.0759
106, 27, 105.394, 24.6873
104, 28, 102.96, 25.6334
105, 26, 103.607, 24.1425
104, 26, 102.518, 23.6599
106, 28, 104.424, 26.113
106, 24, 104.926, 23.6453
105, 27, 104.309, 25.1206
105, 31, 103.049, 26.6192
105, 28, 103.765, 27.0673
102, 30, 26.9333, 101.382
104, 29, 24.855, 102.937
103, 32, 27.359, 101.817
103, 29, 25.2894, 102.589
101, 25, 24.4863, 100.409
103, 26, 102.059, 24.9211
103, 29, 101.646, 26.1457
102, 27, 25.3392, 101.307
104, 26, 24.4996, 102.35
104, 27, 101.839, 26.5426
105, 26, 25.3159, 103.285
104, 27, 103.273, 24.9059
105, 27, 104.085, 24.926
102, 24, 100.865, 22.8741
102, 27, 100.052, 25.7175
104, 27, 25.3086, 102.452
103, 28, 27.3305, 102.462
102, 25, 101.228, 23.2876
106, 27, 104.541, 26.4922
103, 27, 102.048, 25.2896
102, 28, 100.82, 26.9379
104, 29, 101.895, 27.872
105, 28, 103.673, 26.9388
103, 25, 101.633, 24.0816
103, 35, 26.5762, 102.457
107, 43, 25.7666, 104.679
101, 42, 26.4389, 99.0551
107, 37, 26.5594, 104.621
107, 39, 29.6098, 103.623
107, 39, 28.7122, 103.49
101, 36, 26.741, 100.739
104, 36, 23.9755, 102.228
102, 35, 24.2505, 99.6951
105, 30, 23.4513, 103.064
101, 31, 25.2804, 101.001
105, 34, 23.7153, 102.591
104, 37, 26.1892, 101.011
99, 38, 26.4129, 96.5036
103, 40, 23.6827, 100.116
101, 40, 24.0862, 97.5673
102, 34, 100.942, 26.5285
100, 28, 99.1083, 25.2808
102, 26, 24.9098, 100.386
103, 29, 27.1477, 101.194
103, 29, 26.0575, 101.87
102, 31, 25.7015, 101.184
104, 32, 24.9283, 102.055
103, 29, 23.0399, 102.327
101, 27, 23.0355, 101.195
103, 26, 24.161, 101.525
107, 29, 23.9897, 104.728
108, 39, 26.0923, 103.868
110, 38, 23.4428, 106.712
109, 43, 26.0584, 104.492
107, 48, 24.7133, 103.877
107, 47, 25.0765, 103.43
101, 29, 25.4784, 99.6601
100, 31, 25.7688, 99.4471
103, 29, 21.4504, 100.97
105, 36, 25.5679, 101.791
103, 34, 23.8824, 100.077
103, 36, 24.3641, 101.336
106, 37, 26.5401, 103.02
104, 36, 27.9286, 101.231
106, 31, 25.8858, 104.558
102, 28, 23.8401, 100.662
103, 30, 22.5528, 101.909
105, 32, 25.9396, 102.346
107, 32, 24.5572, 105.237
105, 32, 21.4946, 102.495
106, 42, 24.7507, 102.796
104, 48, 24.6524, 102.556
102, 27, 101.682, 24.6615
104, 29, 102.692, 27.8102
104, 33, 26.1772, 101.361
106, 34, 23.9076, 103.49
106, 35, 24.4401, 104.461
103, 40, 26.08, 99.4441
102, 40, 24.8816, 97.9544
106, 44, 26.4766, 101.242
104, 28, 24.1834, 102.726
104, 29, 25.5959, 102.69
103, 31, 23.9319, 100.322
103, 32, 26.0199, 101.972
102, 37, 27.2548, 100.645
105, 39, 24.0922, 101.345
104, 40, 25.1284, 100.473
108, 43, 25.6559, 104.371
104, 44, 101.599, 28.2398
101, 29, 100.854, 26.5204
105, 29, 24.5354, 102.53
104, 30, 28.5946, 101.683
101, 28, 25.7573, 99.1078
101, 34, 27.1282, 97.8371
102, 30, 24.6249, 100.226
105, 31, 25.4463, 102.923
104, 30, 25.727, 102.216
104, 26, 24.1044, 103.686
105, 30, 26.2732, 102.923
